codigo_postal,nombre,provincia
02409,NAVA CAMPAÑA,Albacete
02410,LIETOR,Albacete
02420,ISSO,Albacete
02430,ELCHE DE LA SIERRA,Albacete
02434,LETUR,Albacete
02435,SOCOVOS,Albacete
02436,FEREZ,Albacete
02437,CAÑADA DE BUENDIA,Albacete
02437,"CAÑAR, EL",Albacete
02437,"OLMOS, LOS",Albacete
02437,TAZONA,Albacete
02439,ABEJUELA,Albacete
02439,GALLEGO,Albacete
02439,VICORTO,Albacete
02439,VILLARES,Albacete
02440,MOLINICOS,Albacete
02448,"ALEJOS, LOS",Albacete
02448,"ALFERA, LA",Albacete
02448,"ANIMAS, LAS",Albacete
02448,CAÑADA DEL PROVENCIO,Albacete
02448,PINILLA (VEGALLERA),Albacete
02448,QUEJIGAL,Albacete
02448,VEGALLERA,Albacete
02448,"YEGUARIZAS, LAS",Albacete
02449,CAÑADA DE MOROTE,Albacete
02449,"COLLADOS, LOS",Albacete
02449,FUENTE CARRASCA,Albacete
02449,FUENTE HIGUERA,Albacete
02449,"HOYAS, LAS",Albacete
02449,MESONES,Albacete
02449,"PARDAL, EL",Albacete
02449,PUERTO DEL PINO,Albacete
02449,TORRE PEDRO,Albacete
02450,RIOPAR,Albacete
02459,CASA DE LA NOGUERA,Albacete
02459,CORTIJOS DEL CURA,Albacete
02459,"GOLLIZO, EL",Albacete
02459,"LAMINADOR, EL",Albacete
02459,"LUGAR NUEVO, EL",Albacete
02459,"NOGUERON, EL",Albacete
02459,"VILLAR, EL",Albacete
02460,BELLOTAR,Albacete
02460,VILLAVERDE DE GUADALIMAR,Albacete
02461,COTILLAS,Albacete
02462,ARROYOFRIO,Albacete
02462,CAMPILLO,Albacete
02462,UMBRIA ANGULO,Albacete
02480,YESTE,Albacete
02484,ARGUELLITE,Albacete
02485,TUS,Albacete
02486,HORNO CIEGO,Albacete
02486,PEÑARRUBIA,Albacete
02486,RALA,Albacete
02487,JUAN QUILEZ,Albacete
02487,SEGE,Albacete
02489,ALCANTARILLA,Albacete
02489,GONTAR,Albacete
02489,PAROLIS,Albacete
02489,PAULES,Albacete
02490,AGRAMON,Albacete
02499,CANCARIX,Albacete
02499,"HORCA, LA",Albacete
02499,"MINAS, LAS",Albacete
02499,MINATEDA,Albacete
02500,TOBARRA,Albacete
02510,POZO BUENO,Albacete
02510,POZO CAÑADA,Albacete
02511,"ABUZADERAS, LAS",Albacete
02511,CAMPILLO DE LAS DOBLAS,Albacete
02512,ALJUBE,Albacete
02512,"ANORIAS, LAS",Albacete
02512,CASA BLANCA DE LOS RIOTEROS,Albacete
02512,CASA DE LAS MONJAS,Albacete
02512,"MARDOS, LOS",Albacete
02512,PINILLA,Albacete
02513,CORDOVILLA,Albacete
02513,MORA DE SANTA QUITERIA,Albacete
02513,SANTIAGO DE MORA,Albacete
02513,SIERRA,Albacete
02520,CHINCHILLA DE MONTE ARAGON,Albacete
02529,HORNA,Albacete
02530,NERPIO,Albacete
02534,CAÑADAS,Albacete
02534,JUTIA,Albacete
02534,PEDRO ANDRES,Albacete
02536,BEG,Albacete
02536,CASA DE LA CABEZA,Albacete
02536,CHORRETITES DE ABAJO,Albacete
02536,CORTIJOS DEL HERRERO,Albacete
02536,YETAS DE ABAJO,Albacete
02600,VILLARROBLEDO,Albacete
02610,"BONILLO, EL",Albacete
02611,OSSA DE MONTIEL,Albacete
02612,MUNERA,Albacete
02614,"BALLESTERO, EL",Albacete
02620,MINAYA,Albacete
02630,"RODA, LA",Albacete
02636,VILLALGORDO DEL JUCAR,Albacete
02637,FUENSANTA,Albacete
02638,MONTALVOS,Albacete
02639,BARRAX,Albacete
02639,SANTA MARTA,Albacete
02640,ALMANSA,Albacete
02650,MONTEALEGRE DEL CASTILLO,Albacete
02651,FUENTEALAMO,Albacete
02652,ONTUR,Albacete
02653,ALBATANA,Albacete
02660,CAUDETE,Albacete
02690,ALPERA,Albacete
02691,BONETE,Albacete
02692,PETROLA,Albacete
02693,CORRAL RUBIO,Albacete
02693,"HIGUERA, LA",Albacete
02694,HIGUERUELA,Albacete
02695,VILLAR DE CHINCHILLA,Albacete
02696,HOYA GONZALO,Albacete
03001,Alacant/Alicante,Alicante
03002,Alacant/Alicante,Alicante
03003,Alacant/Alicante,Alicante
03004,Alacant/Alicante,Alicante
03005,Alacant/Alicante,Alicante
03006,Alacant/Alicante,Alicante
03007,Alacant/Alicante,Alicante
03008,Alacant/Alicante,Alicante
03009,Alacant/Alicante,Alicante
03010,Alacant/Alicante,Alicante
03011,Alacant/Alicante,Alicante
03012,Alacant/Alicante,Alicante
03013,Alacant/Alicante,Alicante
03014,Alacant/Alicante,Alicante
03015,Alacant/Alicante,Alicante
03016,Alacant/Alicante,Alicante
03070,Alacant/Alicante CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS,Alicante
03071,Alacant/Alicante,Alicante
03080,Alacant/Alicante CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA,Alicante
03100,ABIO,Alicante
03100,"CARRASQUETA, URBANIZACION",Alicante
03100,SEGORB,Alicante
03100,XIXONA,Alicante
03108,ALCOYES,Alicante
03108,BARRANCO ORTA,Alicante
03108,"SIERRA GRANA, PARTIDA",Alicante
03108,"TORRE DE LES MAÇANES, LA/TORREMANZANAS",Alicante
03108,VIOLA,Alicante
03109,"ALJIBE, EL, URBANIZACION",Alicante
03109,"BONAIRE, URBANIZACION",Alicante
03109,"FINCA TEROL, URBANIZACION",Alicante
03109,"MAIGMO, URBANIZACION",Alicante
03109,"PINARES DE MECLI, URBANIZACION",Alicante
03109,TIBI,Alicante
03109,TORROSELLA,Alicante
03110,"ALMAINA-PARK, URBANIZACION",Alicante
03110,"ALMAJADA, LA, URBANIZACION",Alicante
03110,"APOSTOLES, LOS, URBANIZACION",Alicante
03110,"BARRELLA, PARTIDA",Alicante
03110,"BAYONA, LA, PARTIDA",Alicante
03110,"BENAUD, PARTIDA",Alicante
03110,"BENESSIU, PARTIDA",Alicante
03110,"BONALBA BAJA, URBANIZACION",Alicante
03110,"BORRACHINA, PARTIDA",Alicante
03110,"CALERA, LA, URBANIZACION",Alicante
03110,"CALVARI, PARTIDA",Alicante
03110,"CANTALAR, EL, PARTIDA",Alicante
03110,"CAPELLANS, PARTIDA",Alicante
03110,"CASA FUS, URBANIZACION",Alicante
03110,"COLLAO, EL, PARTIDA",Alicante
03110,"COSTERA, LA",Alicante
03110,"COTOVETA, URBANIZACION",Alicante
03110,"ENTREDOS, L', URBANIZACION",Alicante
03110,"ESTACA, L', URBANIZACION",Alicante
03110,"FONDO, EL, URBANIZACION",Alicante
03110,"GIALMA, URBANIZACION",Alicante
03110,"GIRASOLES, LOS (MUCHAMIEL), URBANIZACION",Alicante
03110,"HUERTA, LA (MUCHAMIEL), URBANIZACION",Alicante
03110,"JUNCARET, EL, PARTIDA",Alicante
03110,"MAJADA-VERDE, URBANIZACION",Alicante
03110,"MARSETA, PARTIDA",Alicante
03110,"MARSETA, URBANIZACION",Alicante
03110,"MINAS DEL OCRE, LAS, PARTIDA",Alicante
03110,"MOLI-FOC, URBANIZACION",Alicante
03110,"MOLINO NUEVO, URBANIZACION",Alicante
03110,MUTXAMEL,Alicante
03110,"OASIS RICO, URBANIZACION",Alicante
03110,"OBRERA, LA, PARTIDA",Alicante
03110,"OLMOS, LOS, URBANIZACION",Alicante
03110,"PAULINAS, LAS, URBANIZACION",Alicante
03110,PEÑACERRADA,Alicante
03110,"PEÑETES, LES, URBANIZACION",Alicante
03110,"PINO, EL, URBANIZACION",Alicante
03110,"RAVEL, URBANIZACION",Alicante
03110,"RIO-PARK, URBANIZACION",Alicante
03110,"RIO, EL, URBANIZACION",Alicante
03110,"ROSETA, LA, URBANIZACION",Alicante
03110,"SALT, EL (MUCHAMIEL), PARTIDA",Alicante
03110,"SAN PERET, URBANIZACION",Alicante
03110,"SEÑAL, EL, PARTIDA",Alicante
03110,"SERVERES, PARTIDA",Alicante
03110,"TORRETA, LA, URBANIZACION",Alicante
03110,"TOSAL REDO, PARTIDA",Alicante
03110,"VALLE DEL SOL, URBANIZACION",Alicante
03110,"VENTETA, LA",Alicante
03110,"VIBRA, LA, PARTIDA",Alicante
03110,"VOLADOR, EL, URBANIZACION",Alicante
03111,"BONALBA ALTA, URBANIZACION",Alicante
03111,BUSOT,Alicante
03111,CANALOBRE,Alicante
03111,"CARRIL, URBANIZACION",Alicante
03111,"CAVA,LA",Alicante
03111,"FIGUERALET, EL",Alicante
03111,"HOYA BERENGUER, PARTIDA",Alicante
03111,HOYA DE LOS PATOS,Alicante
03111,HOYA DE PARRA,Alicante
03111,HOYA DE SAN JAIME,Alicante
03111,"LIEBRE PARK, URBANIZACION",Alicante
03111,LLANO DE PARTIDORES,Alicante
03111,"LLANO PASTORES, URBANIZACION",Alicante
03111,"PISNELLA, PARTIDA",Alicante
03111,"PLA DE CABECO, URBANIZACION",Alicante
03111,"PLA LLOMA, URBANIZACION",Alicante
03111,"PLANET, EL, PARTIDA",Alicante
03111,"POHUET, EL, URBANIZACION",Alicante
03111,"VERCHERET, PARTIDA",Alicante
03111,"VIDRIER, PARTIDA",Alicante
03111,VOLVETA GANGA,Alicante
03112,CHAREUS,Alicante
03112,MARIQUITOS,Alicante
03112,TANGEL,Alicante
03112,VILLAFRANQUEZA,Alicante
03113,FONCALENT,Alicante
03113,REBOLLEDO,Alicante
03113,SANTA ANA (REBOLLEDO),Alicante
03113,"VALLONGA, DE LA, PARTIDA",Alicante
03113,"XEPERUT, LO, PARTIDA",Alicante
03114,BACAROT,Alicante
03114,POLIGONO INDUSTRIAL LAS ATALAYAS,Alicante
03115,MONNEGRE,Alicante
03130,BRAS DEL PORT,Alicante
03130,"LISA, PLAYA",Alicante
03130,"PONIENTE, PLAYA",Alicante
03130,SALINAS (SANTA POLA),Alicante
03130,SANTA POLA,Alicante
03138,TABARCA,Alicante
03139,"BALSARES, LOS (ALTET)",Alicante
03139,SANTANA,Alicante
03139,VALVERDE ALTO,Alicante
03139,VALVERDE BAJO,Alicante
03140,"CHAPAPRIETAS, LOS, PARTIDA",Alicante
03140,GUARDAMAR DEL SEGURA,Alicante
03140,"MARE NOSTRUM, CAMPING",Alicante
03140,"PALL-MALL, CAMPING",Alicante
03140,"PEPIN, LO, URBANIZACION",Alicante
03140,"PESQUERAS, LAS, PARTIDA",Alicante
03140,"PINADA, LA, CAMPING",Alicante
03140,"SAN JOSE, CAMPING",Alicante
03149,ALMARJAL,Alicante
03149,COMERCIO DE ALDEGUER,Alicante
03149,MONCAYO,Alicante
03149,"RASOS, LOS",Alicante
03149,SAN BRUNO,Alicante
03149,VENTOSALA,Alicante
03150,DOLORES,Alicante
03158,BERENGUERES,Alicante
03158,"CASICAS, LAS",Alicante
03158,CATRAL,Alicante
03158,"CRUZ, LA, CASERIO",Alicante
03158,"DOMINGOS, LOS, CASERIO",Alicante
03158,HORNOS,Alicante
03158,MADRIGUERAS,Alicante
03158,NONDUERMAS,Alicante
03158,"PABLOS, LOS, PARTIDA",Alicante
03158,PALOMAR,Alicante
03158,RINCON DE LOS PABLOS,Alicante
03158,SAN FELIPE DE NERI,Alicante
03158,SANTA AGUEDA,Alicante
03159,"BARRIO, EL",Alicante
03159,"BODEGA, LA (DOLORES)",Alicante
03159,CAMINO DE SAN FULGENCIO,Alicante
03159,CUADRA NUEVA,Alicante
03159,CUATRO CAMINOS,Alicante
03159,DAYA NUEVA,Alicante
03159,ESCORREDOR,Alicante
03159,"FABRICA, LA",Alicante
03159,"FLORIDA ALTA, PARTIDA",Alicante
03159,"FLORIDA BAJA, PARTIDA",Alicante
03159,"FLORIDA, LA",Alicante
03159,"HONDON, EL",Alicante
03159,LLOBREGALES,Alicante
03159,MAYAYO,Alicante
03159,PUEBLA DE ROCAMORA,Alicante
03159,PUENTE DE MATEOS,Alicante
03159,"RINCON DE LOS PERTUSAS, PARTIDA",Alicante
03159,"RINCON, EL",Alicante
03159,VEREDA DEL POZO,Alicante
03160,ALMORADI,Alicante
03160,"LADRILLAR, EL",Alicante
03160,"NIDO, EL",Alicante
03169,ALGORFA,Alicante
03169,"ALMAZARICA, CASERIO",Alicante
03169,"BAÑET, CASERIO",Alicante
03169,"BAÑET, EL",Alicante
03169,"BOVEDAS, LAS",Alicante
03169,"CAMINO DE CATRAL, EL",Alicante
03169,"CAMINO DE LA MAJA, EL",Alicante
03169,CAMINO DEL RIO,Alicante
03169,CRUZ DE GALINDO,Alicante
03169,ERA ALTA,Alicante
03169,"ERICA, LA",Alicante
03169,"FOGARIA, LA",Alicante
03169,"GABATO, EL",Alicante
03169,"LOMAS DE LA JULIANA, PARTIDA",Alicante
03169,"MIRAS, LOS (ALGORFA)",Alicante
03169,"MOTA, LA, PARTIDA",Alicante
03169,"PAREDES, LOS",Alicante
03169,"PEREZ, LOS (AYUNTAMIENTO ALMORADI/TORREVIEJA)",Alicante
03169,"PINADA, LA",Alicante
03169,"PUENTE DE DON PEDRO, EL",Alicante
03169,"RAFAELA, LA",Alicante
03169,"RAIGUERO, EL",Alicante
03169,"SALADAR, EL",Alicante
03169,"SASTRE, LO",Alicante
03169,"VENTA, LA",Alicante
03170,CIUDAD QUESADA,Alicante
03170,"DOÑA PEPA, URBANIZACION",Alicante
03170,"ESCUERA, LA, URBANIZACION",Alicante
03170,"MARINA, LA, URBANIZACION",Alicante
03170,"OASIS (LA MARINA), URBANIZACION",Alicante
03170,"PUEBLO BRAVO, URBANIZACION",Alicante
03170,"PUEBLO LUCERO, URBANIZACION",Alicante
03170,ROJALES,Alicante
03177,ACEQUIA DE LOS PALACIOS,Alicante
03177,DAYA VIEJA,Alicante
03177,"GARRIGA, LA",Alicante
03177,"MARTINEZ, LOS",Alicante
03177,"PALACIOS, LOS",Alicante
03177,"PEDREÑO, LO",Alicante
03177,SAN FULGENCIO,Alicante
03178,BENIJOFAR,Alicante
03178,"MONTEAZUL, URBANIZACION",Alicante
03178,"ROJALES, DE, ESTACION",Alicante
03178,"TALAYA PARK, URBANIZACION",Alicante
03178,TORREJON DE SAN BRUNO,Alicante
03179,FORMENTERA DEL SEGURA,Alicante
03179,HEREDADES,Alicante
03180,"ALTOS, LOS, URBANIZACION",Alicante
03180,CALA DORADA,Alicante
03180,CALS BLANCAS,Alicante
03180,"CHAPARRAL, EL, URBANIZACION",Alicante
03180,"ELISEOS, PLAYA",Alicante
03180,"LIMONAR, EL",Alicante
03180,MAR AZUL,Alicante
03180,NUEVA TORREVIEJA,Alicante
03180,"PARAISO, EL",Alicante
03180,"PARAJE NATURAL, URBANIZACION",Alicante
03180,ROCIO DEL MAR,Alicante
03180,"ROSALEDA, LA",Alicante
03180,SAN LUIS,Alicante
03180,"TORRE ALMENDROS, URBANIZACION",Alicante
03180,"TORRETA I, II Y III, URBANIZACION",Alicante
03180,TORREVIEJA,Alicante
03180,"VELETA, LA",Alicante
03180,"VILLA LAGUNA, URBANIZACION",Alicante
03180,VILLAS DE DON QUIJOTE,Alicante
03186,"BALCONES, LOS",Alicante
03187,"BLANQUE, LO",Alicante
03187,"CASITAS, LAS",Alicante
03187,"MARQUESA, LA",Alicante
03187,"MIRAS, LOS (MONTESINOS)",Alicante
03187,"MONTESINOS, LOS",Alicante
03187,"PEREZ, LOS (AYUNTAMIENTO TORREVIEJA)",Alicante
03187,"PINICOS, LOS",Alicante
03188,ALDEA DEL MAR,Alicante
03188,CALA HIGUERA,Alicante
03188,"CURA, DEL, PLAYA",Alicante
03188,EURO-PARC,Alicante
03188,"LOCOS, DE, PLAYA",Alicante
03188,LOMAS DEL MAR,Alicante
03188,"MATA, LA",Alicante
03188,"SALARET, PLAYA",Alicante
03188,TORRE DEL MORO,Alicante
03188,TORREJON,Alicante
03188,TORRELAMATA,Alicante
03189,"ALMENDROS, LOS (ORIHUELA-COSTA), URBANIZACION",Alicante
03189,CABO ROIG,Alicante
03189,"CAMPOAMOR, URBANIZACION",Alicante
03189,CASTILLO DE DON JUAN,Alicante
03189,"CHISMOSA, LA, URBANIZACION",Alicante
03189,"DEHESA DE CAMPOAMOR, URBANIZACION",Alicante
03189,"FILIPINAS, URBANIZACION",Alicante
03189,"FLAMENCA, PLAYA",Alicante
03189,"FLORIDA, LA (ORIHUELA-COSTA), URBANIZACION",Alicante
03189,"GATO, EL",Alicante
03189,"HORIZONTE, EL, URBANIZACION",Alicante
03189,"LOMAS DE SAN JUAN, URBANIZACION",Alicante
03189,"MIMOSAS, LAS",Alicante
03189,MONTE ZENIA,Alicante
03189,"OLEZA, URBANIZACION",Alicante
03189,"ORIHUELA-COSTA, NUCLEO",Alicante
03189,PUNTA DE LA SAL,Alicante
03189,PUNTA PRIMA,Alicante
03189,"REGIA, LA",Alicante
03189,"SERENA II, URBANIZACION",Alicante
03189,"SOLANA, LA, URBANIZACION",Alicante
03189,"SOLANAS, LAS",Alicante
03189,"TORRE ZENIA, URBANIZACION",Alicante
03189,"VILLACOSTAS, URBANIZACION",Alicante
03189,VILLAMARTIN,Alicante
03189,"ZENIA, LA",Alicante
03190,PILAR DE LA HORADADA,Alicante
03191,"ALMAZARA, LA, CASERIO",Alicante
03191,BARRIO LA ALMAZARRA,Alicante
03191,BARRIO LAS SEGUNDAS,Alicante
03191,BARRIO LOS HORTELANOS,Alicante
03191,CAÑADA DE PRAES,Alicante
03191,"COLONIA SAN ISIDRO, SECTOR",Alicante
03191,"HORTELANOS, LOS, CASERIO",Alicante
03191,"MIL PALMERAS, URBANIZACION",Alicante
03191,PINAR DE CAMPOVERDE,Alicante
03191,"PUEBLO CATINO, URBANIZACION",Alicante
03191,"RUFINES, LOS, CASERIO",Alicante
03191,"SAEZ, LOS",Alicante
03191,"SEGUNDAS, LOS, CASERIO",Alicante
03191,TORRE DE LA HORADADA,Alicante
03191,"VILLENA, LOS, CASERIO",Alicante
03193,SAN MIGUEL DE SALINAS,Alicante
03194,"MARINA, LA",Alicante
03194,"MOLAR, EL, PARTIDA",Alicante
03194,"PINET, EL, PARTIDA",Alicante
03195,"ALTET, EL",Alicante
03195,"ARENALES DEL SOL, LOS",Alicante
03195,"BALSARES, LOS (ALICANTE)",Alicante
03195,"CALABACI, EL",Alicante
03200,Elx/Elche,Alicante
03201,ALFEREZ COSIDO,Alicante
03201,ALFREDO LLOPIS,Alicante
03201,"ANTONI MACHADO, Avenida (Pares del 2 al final)",Alicante
03201,ANTONIO PASCUAL QUILES (Impares del 1 al 69) (Pares del 2 al 62),Alicante
03201,ARBRES,Alicante
03201,ASP/ASPE (Impares del 1 al 49) (Pares del 2 al 40),Alicante
03201,AURELIO COQUILLAT PASCUAL (Impares del 1 al 51) (Pares del 2 al 54),Alicante
03201,BENITO PEREZ GALDOS,Alicante
03201,BLAS VALERO,Alicante
03201,CALDERON DE LA BARCA,Alicante
03201,CAMILO FLAMARIO,Alicante
03201,CAPITA ALFONS VIVES (Impares del 1 al 83) (Pares del 2 al 72),Alicante
03201,CAPITA ANTONI MENA (Impares del 1 al 63) (Pares del 2 al 80),Alicante
03201,CAPITA BALTASAR TRISTANY (Impares del 1 al 103) (Pares del 2 al 104),Alicante
03201,CAPITA GASPAR ORTIS (Impares del 1 al 97) (Pares del 2 al 102),Alicante
03201,CARDENAL CISNEROS,Alicante
03201,"CAROLINA, LA, Paseo",Alicante
03201,CONCEPCION ARENAL (Impares del 1 al 95) (Pares del 2 al 96),Alicante
03201,"CREVILLENTE, Plaza (Impares del 5 al final) (Pares del 4 al final)",Alicante
03201,CRISTOBAL SANZ,Alicante
03201,DIEGO FUENTES SERRANO (Impares del 1 al 57) (Pares del 2 al 26),Alicante
03201,DIEGO MARTINEZ SANCHEZ,Alicante
03201,DOCTOR CARO,Alicante
03201,DOCTOR FERRAN,Alicante
03201,DOCTOR SAPENA (Impares del 71 al final) (Pares del 54 al final),Alicante
03201,ELOY GONZALO,Alicante
03201,EMIGDIO SANTAMARIA,Alicante
03201,ESLAVA (Impares del 1 al 25) (Pares del 2 al 38),Alicante
03201,"ESPAÑA, Plaza",Alicante
03201,ESPRONCEDA (Impares del 1 al 33) (Pares del 2 al 38),Alicante
03201,GABRIEL MIRO,Alicante
03201,GENERAL COSIDO,Alicante
03201,JORGE JUAN,Alicante
03201,JOSE ECHEGARAY,Alicante
03201,JOSE MARIA PEMAN,Alicante
03201,JOSE MAS ESTEVE (Impares del 1 al 49) (Pares del 2 al 64),Alicante
03201,JOSEP MARIA BUCK,Alicante
03201,"JOVENTUT, DE LA, Passeig",Alicante
03201,JUAN ORTS ROMAN,Alicante
03201,JULIO SANCHEZ GOMEZ (Impares del 1 al 11) (Pares del 2 al 16),Alicante
03201,LEPANTO,Alicante
03201,"LIBERTAD, Avenida (Impares del 1 al final)",Alicante
03201,LOPE DE VEGA,Alicante
03201,LUIS LLORENTE,Alicante
03201,MAESTRO GINER,Alicante
03201,MAJOR DEL PLA (Pares del 2 al final),Alicante
03201,MARIA BENLLIURE,Alicante
03201,MARIANO LUIÑA,Alicante
03201,MARQUES D'ASPRELLA,Alicante
03201,MARQUES DE MOLINS,Alicante
03201,MESTRE SERRANO,Alicante
03201,"OBISPO SIURI, Plaza",Alicante
03201,OSCAR ESPLA,Alicante
03201,"PAIS VALENCIANO, Avenida",Alicante
03201,PARQUE EN PROYECTO,Alicante
03201,PASCUAL CARACENA TORRES,Alicante
03201,PINTOR MURILLO (Impares del 1 al 11) (Pares del 2 al 8),Alicante
03201,POETA MIGUEL HERNANDEZ,Alicante
03201,"PONT, Plaza (Impares del 7 al final) (Pares del 6 al final)",Alicante
03201,RAMON JAEN (Pares del 2 al final),Alicante
03201,"REINA VICTORIA, Avenida",Alicante
03201,RUPERTO CHAPI,Alicante
03201,SANTA TERESA (Impares del 1 al 5) (Pares del 2 al 14),Alicante
03201,"SENIA, LA (Impares del 1 al 33) (Pares del 2 al 32)",Alicante
03201,SERRANO ANGUITA,Alicante
03201,TENIENTE GANGA,Alicante
03201,TENIENTE RUIZ BRU,Alicante
03201,TEODOR LLORENTE,Alicante
03201,TORRES QUEVEDO (Impares del 1 al 27) (Pares del 2 al 28),Alicante
03201,VERONICA,Alicante
03201,VICENTE ALONSO PEREZ (Impares del 1 al 19) (Pares del 2 al 10),Alicante
03201,VICENTE BLASCO IBAÑEZ,Alicante
03202,AGRES,Alicante
03202,"ALACANT, Avenida (Impares del 1 al final)",Alicante
03202,ALBERIQUE,Alicante
03202,ALCUDIA DE CRESPINS,Alicante
03202,"ALEJANDRO RAMOS FOLQUES, Pasaje",Alicante
03202,ALFAFARA,Alicante
03202,ALGINET,Alicante
03202,ALPUJARRA,Alicante
03202,"ALTABIX, DE, Plaza",Alicante
03202,ALVADO,Alicante
03202,AMPLE,Alicante
03202,ANDRES TORREJON,Alicante
03202,ANIMES,Alicante
03202,ANTONI FLORES,Alicante
03202,ANTONIO MORA FERRANDEZ,Alicante
03202,"BAIX, DE, Plaza",Alicante
03202,BARRERA,Alicante
03202,BARXETA,Alicante
03202,"BENIDORM, Plaza",Alicante
03202,BENILLUP,Alicante
03202,BERNABE DEL CAMPO LATORRE,Alicante
03202,BISBE TORMO,Alicante
03202,BLAS SELVA MENDIOLA,Alicante
03202,CANDALIX,Alicante
03202,CAPITA LAGIER,Alicante
03202,CASES DE LA MAREDEDEU,Alicante
03202,CAYETANO MARTINEZ,Alicante
03202,CLEMENTE GONZALVEZ VALLS,Alicante
03202,"CONDE CASAS ROJAS, Plaza",Alicante
03202,CONFRIDES,Alicante
03202,"CONGRESO EUCARISTICO, Plaza",Alicante
03202,CORREDORA (Impares del 1 al final) (Pares del 32 al final),Alicante
03202,CRUZ ROJA,Alicante
03202,DIAGONAL PALACIO,Alicante
03202,DOCTOR GAITAN,Alicante
03202,DOCTOR JIMENEZ DIAZ,Alicante
03202,DOCTOR MARAÑON,Alicante
03202,DURAN,Alicante
03202,"ERES DE SANTA LLUCIA, DE, Paseo",Alicante
03202,ERETA ALTA,Alicante
03202,"ESTACION, DE LA, Paseo",Alicante
03202,FATXO,Alicante
03202,FELIPE MOYA,Alicante
03202,FELIX DE LA ORDEN,Alicante
03202,"FERROCARRIL, Avenida",Alicante
03202,FIRA,Alicante
03202,FORN DE LA VILLA,Alicante
03202,FRA PERE BALAGUER,Alicante
03202,FRANCISCO ALEMAN PEREZ,Alicante
03202,FRANCISCO VICENTE RODRIGUEZ,Alicante
03202,"FREGESSA, DE LA, Replaceta",Alicante
03202,"FRUITA, DE LA, Plaza",Alicante
03202,GABRIEL Y GALAN,Alicante
03202,GANDI,Alicante
03202,GREGORIO MARAÑON,Alicante
03202,GUADALEST,Alicante
03202,HORT DE BAIX,Alicante
03202,JAIME POMARES JAVALOYES,Alicante
03202,JAVEA,Alicante
03202,JIMENEZ DIAZ,Alicante
03202,JOSE MARIA CASTAÑO,Alicante
03202,JOSE SANCHEZ SAEZ,Alicante
03202,"JUAN CARLOS I, Avenida (Impares del 21 al final) (Pares del 24 al final)",Alicante
03202,JUAN ESPUCHE,Alicante
03202,LUIS GONZAGA LLORENTE,Alicante
03202,MAESTRO ALBENIZ,Alicante
03202,MAJOR DE LA VILA,Alicante
03202,MANUEL GARRIGOS ALBEROLA,Alicante
03202,MAÑAR,Alicante
03202,MARCELINO COQUILLAT,Alicante
03202,MARTIN DE TORRES,Alicante
03202,"MENENDEZ PELAYO, Plaza",Alicante
03202,"MERCADO, Plaza",Alicante
03202,"MERCE, DE LA, Plaza",Alicante
03202,MESTRE ALFREDO JAVALOYES,Alicante
03202,MIGUEL DE UNAMUNO,Alicante
03202,NUEVA PALACIO,Alicante
03202,OBISPO TORMO,Alicante
03202,OBISPO WINIBAL,Alicante
03202,ONTENIENTE,Alicante
03202,"PALACIO, Plaza",Alicante
03202,PARQUE MUNICIPAL,Alicante
03202,PEDIATRA ANDRES BRU IBARRA,Alicante
03202,PERE IBARRA,Alicante
03202,PERIODISTA AVELINO RUBIO,Alicante
03202,PIZARRO,Alicante
03202,PONT DELS ORTISSOS (Impares del 7 al final) (Pares del 8 al final),Alicante
03202,PORTA D'ALACANT,Alicante
03202,PORTELL DE GRANYANA,Alicante
03202,PUERTA DEL ORGANO,Alicante
03202,QUINTO ALBIO HARACIO,Alicante
03202,"REI JAUME I, Plaza",Alicante
03202,RUIZ DE ALDA,Alicante
03202,SALAZAR ALONSO,Alicante
03202,SANT AGATANGEL,Alicante
03202,SANT FRANCESC XAVIER,Alicante
03202,SANT JAUME,Alicante
03202,SANT PERE,Alicante
03202,SANT VICENT,Alicante
03202,"SANTA ISABEL, Plaza",Alicante
03202,SANTA MARIA DE LA CABEZA,Alicante
03202,"SANTA MARIA, Plaza",Alicante
03202,SELLA,Alicante
03202,SUCRE,Alicante
03202,TORREMANZANAS/TORRE DE LES MANÇANES,Alicante
03202,TORRENT,Alicante
03202,TRINQUET,Alicante
03202,UBERNA,Alicante
03202,VICTORIA,Alicante
03202,VIRGEN DE LA CABEZA,Alicante
03203,ABADIA,Alicante
03203,ABIO,Alicante
03203,"ALACANT, Avenida (Pares del 2 al final)",Alicante
03203,ALADIA,Alicante
03203,ALBATERA,Alicante
03203,ALBELLO,Alicante
03203,ALBINELLA,Alicante
03203,ALBORAYA,Alicante
03203,ALCABO,Alicante
03203,ALCANA,Alicante
03203,ALCOI,Alicante
03203,ALDAYA,Alicante
03203,ALFONSO X EL SABIO,Alicante
03203,ALFONSO XII,Alicante
03203,ALFONSO XIII,Alicante
03203,ALINGASA,Alicante
03203,ALMAZERA,Alicante
03203,ALMORIDA,Alicante
03203,"ALPONT, Baixada",Alicante
03203,ALTEA,Alicante
03203,ANDREU PERPINYA,Alicante
03203,ANGEL,Alicante
03203,"ANTONI BRU I GOMEZ, Plaça",Alicante
03203,ANTONI SANSANO FENOLL,Alicante
03203,ANTONIO CAMPOS JAVALOYES,Alicante
